,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
61,12,61,40.583333333333336,"[4, 6, 7, 7, 11, 13, 15, 19, 21, 22, 23, 24, 25, 28, 28, 30, 31, 33, 36, 36, 38, 39, 43, 44, 45, 47, 47, 47, 48, 49, 50, 51, 53, 54, 56, 56, 56, 58, 58, 61, 61, 62, 64, 64, 67, 68, 69, 74]",75,45.083333333333336,"[9, 24, 30, 32, 44, 51, 51, 56, 58, 60, 60, 66]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
62,12,62,38.020833333333336,"[6, 9, 9, 12, 18, 18, 19, 20, 20, 21, 21, 22, 24, 25, 26, 28, 28, 29, 30, 31, 32, 34, 34, 35, 36, 38, 39, 41, 45, 45, 47, 47, 47, 50, 52, 52, 55, 56, 56, 57, 59, 59, 61, 62, 65, 65, 69, 71]",72,37.5,"[6, 13, 15, 15, 23, 24, 44, 50, 61, 63, 67, 69]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
63,12,63,38.458333333333336,"[3, 4, 6, 7, 8, 11, 11, 15, 17, 19, 20, 21, 23, 23, 24, 27, 28, 29, 30, 32, 32, 34, 34, 35, 39, 41, 42, 43, 44, 44, 45, 48, 48, 49, 55, 55, 57, 60, 61, 62, 65, 66, 68, 70, 71, 72, 73, 75]",76,38.583333333333336,"[2, 23, 33, 36, 37, 39, 40, 41, 46, 49, 51, 66]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
64,12,64,35.3125,"[4, 7, 9, 9, 10, 11, 14, 16, 16, 17, 18, 19, 20, 21, 22, 23, 26, 26, 28, 29, 29, 30, 32, 32, 35, 36, 37, 38, 39, 41, 42, 43, 45, 46, 48, 49, 53, 54, 55, 56, 58, 59, 60, 64, 65, 67, 68, 69]",70,41.75,"[13, 26, 31, 34, 34, 40, 44, 46, 51, 57, 62, 63]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
65,13,65,39.319148936170215,"[3, 4, 5, 7, 9, 11, 18, 19, 21, 21, 23, 24, 25, 25, 28, 31, 32, 33, 33, 34, 36, 37, 38, 39, 41, 41, 43, 43, 43, 45, 45, 47, 47, 49, 49, 52, 54, 58, 62, 64, 65, 70, 72, 72, 75, 76, 79]",80,48.84615384615385,"[10, 18, 28, 30, 33, 56, 60, 60, 62, 64, 69, 71, 74]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
66,13,66,42.51063829787234,"[6, 9, 9, 10, 12, 18, 20, 22, 22, 24, 26, 26, 28, 28, 28, 30, 30, 31, 31, 33, 34, 35, 35, 39, 41, 42, 43, 44, 46, 46, 48, 49, 49, 50, 51, 57, 66, 67, 70, 72, 72, 75, 77, 79, 81, 85, 102]",103,42.0,"[6, 14, 15, 21, 24, 36, 37, 53, 55, 59, 68, 78, 80]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
67,13,67,38.829787234042556,"[3, 4, 12, 14, 14, 16, 19, 21, 22, 23, 23, 24, 25, 26, 31, 31, 32, 32, 34, 34, 36, 36, 38, 38, 39, 42, 44, 45, 46, 47, 47, 49, 49, 50, 51, 53, 53, 55, 56, 58, 58, 63, 63, 65, 65, 68, 71]",72,33.76923076923077,"[7, 17, 20, 21, 23, 26, 27, 40, 41, 51, 52, 54, 60]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
68,13,68,40.234042553191486,"[4, 7, 9, 11, 13, 16, 20, 22, 23, 24, 25, 25, 27, 27, 28, 30, 31, 31, 32, 33, 35, 37, 37, 39, 39, 41, 41, 42, 43, 44, 45, 48, 49, 51, 53, 55, 56, 61, 63, 64, 66, 69, 69, 74, 76, 78, 78]",79,48.23076923076923,"[18, 27, 29, 35, 45, 47, 50, 53, 57, 59, 59, 72, 76]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
69,13,69,38.97872340425532,"[3, 7, 9, 10, 11, 12, 14, 16, 18, 19, 21, 22, 25, 27, 27, 28, 30, 33, 35, 35, 37, 37, 39, 39, 39, 41, 43, 44, 45, 46, 47, 49, 49, 50, 50, 53, 54, 55, 61, 62, 63, 64, 67, 70, 73, 76, 77]",79,41.84615384615385,"[15, 20, 24, 26, 31, 32, 37, 40, 50, 57, 59, 75, 78]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
70,14,70,43.43478260869565,"[5, 11, 12, 15, 16, 18, 19, 21, 23, 25, 27, 29, 29, 31, 36, 37, 37, 38, 39, 39, 39, 41, 41, 42, 44, 44, 48, 48, 50, 50, 51, 52, 52, 54, 54, 56, 56, 57, 67, 69, 73, 78, 79, 80, 82, 84]",86,43.785714285714285,"[16, 21, 21, 25, 26, 32, 34, 42, 54, 54, 64, 67, 72, 85]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
71,14,71,37.15217391304348,"[3, 7, 10, 11, 14, 14, 17, 19, 20, 21, 22, 24, 25, 25, 28, 30, 30, 33, 33, 35, 35, 37, 38, 39, 39, 41, 41, 43, 43, 44, 47, 47, 48, 49, 50, 52, 52, 54, 56, 56, 58, 58, 64, 64, 65, 68]",78,43.714285714285715,"[8, 16, 16, 22, 37, 38, 45, 47, 50, 52, 60, 71, 73, 77]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
72,14,72,43.80434782608695,"[6, 8, 12, 14, 15, 16, 18, 18, 18, 23, 24, 26, 27, 29, 29, 32, 32, 33, 37, 39, 39, 41, 41, 42, 45, 45, 45, 50, 52, 52, 54, 55, 56, 57, 59, 65, 67, 68, 72, 74, 77, 78, 79, 80, 82, 84]",89,42.42857142857143,"[4, 9, 10, 16, 20, 26, 35, 37, 48, 63, 70, 82, 86, 88]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
73,14,73,39.891304347826086,"[6, 7, 10, 11, 13, 14, 14, 15, 15, 18, 18, 20, 21, 23, 25, 25, 28, 34, 36, 36, 39, 40, 40, 42, 43, 45, 46, 46, 50, 51, 51, 54, 54, 59, 59, 61, 61, 63, 63, 65, 65, 67, 67, 67, 69, 79]",80,41.642857142857146,"[9, 20, 22, 33, 37, 37, 41, 41, 49, 55, 56, 58, 60, 65]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
74,14,74,44.58695652173913,"[2, 4, 9, 9, 11, 16, 22, 23, 23, 25, 26, 27, 29, 31, 32, 32, 36, 36, 39, 40, 41, 44, 46, 46, 47, 47, 48, 49, 51, 53, 55, 55, 61, 62, 65, 65, 67, 67, 70, 74, 74, 75, 77, 79, 79, 82]",83,42.5,"[13, 15, 19, 21, 29, 35, 38, 38, 54, 56, 58, 71, 72, 76]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
75,15,75,34.22222222222222,"[2, 4, 5, 9, 9, 11, 11, 13, 15, 16, 17, 19, 20, 21, 23, 25, 27, 27, 29, 31, 32, 34, 35, 36, 38, 39, 41, 41, 42, 44, 46, 46, 50, 50, 50, 52, 53, 55, 56, 57, 58, 61, 62, 63, 65]",69,44.13333333333333,"[6, 15, 22, 35, 37, 37, 40, 48, 49, 56, 58, 60, 63, 68, 68]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
76,15,76,46.577777777777776,"[10, 12, 14, 14, 19, 20, 21, 21, 23, 24, 25, 26, 30, 33, 35, 37, 38, 39, 41, 42, 42, 44, 45, 46, 50, 52, 55, 57, 58, 58, 59, 63, 64, 65, 67, 68, 69, 71, 71, 73, 76, 77, 79, 81, 82]",83,37.86666666666667,"[16, 17, 23, 27, 29, 30, 32, 32, 47, 48, 50, 52, 52, 53, 60]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
77,15,77,34.17777777777778,"[5, 7, 7, 9, 11, 13, 13, 15, 17, 18, 20, 20, 21, 22, 23, 24, 25, 27, 29, 30, 32, 32, 34, 35, 35, 37, 37, 39, 42, 42, 45, 47, 50, 51, 53, 53, 53, 54, 55, 56, 57, 59, 60, 61, 63]",64,34.8,"[3, 5, 19, 22, 31, 31, 33, 34, 37, 41, 47, 49, 52, 56, 62]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
78,15,78,40.8,"[2, 9, 13, 14, 17, 19, 21, 24, 25, 26, 28, 28, 30, 30, 32, 32, 32, 34, 34, 36, 36, 36, 38, 38, 40, 45, 47, 48, 49, 51, 53, 55, 55, 56, 56, 58, 58, 59, 60, 61, 65, 67, 67, 75, 77]",80,42.2,"[11, 17, 21, 22, 23, 28, 38, 40, 42, 42, 63, 65, 70, 72, 79]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
79,15,79,37.93333333333333,"[4, 12, 13, 14, 17, 19, 19, 19, 21, 22, 25, 25, 27, 29, 31, 32, 33, 33, 34, 36, 36, 37, 39, 40, 40, 41, 42, 44, 45, 46, 46, 48, 48, 49, 50, 50, 52, 52, 54, 54, 63, 65, 65, 68, 68]",74,39.53333333333333,"[4, 10, 16, 23, 24, 27, 30, 43, 47, 52, 55, 58, 60, 71, 73]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
80,16,80,39.81818181818182,"[4, 5, 6, 14, 17, 20, 22, 22, 24, 25, 27, 28, 29, 30, 32, 33, 33, 35, 35, 37, 37, 39, 40, 41, 44, 44, 46, 46, 48, 48, 50, 51, 54, 57, 58, 58, 60, 60, 62, 62, 65, 66, 68, 70]",71,35.3125,"[9, 11, 13, 15, 17, 19, 23, 35, 45, 48, 51, 52, 52, 54, 60, 61]","{'dimensions': (1000, 500), 'num_agents': 60, 'theory_of_mind': 5, 'panic_dynamic': [3, 4], 'agent_boundaries': [25, 975, 25, 475], 'obstacles': [<src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B908>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B940>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B978>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9B0>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2B9E8>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA20>, <src.model.entities.Obstacle.Obstacle object at 0x000001DBABD2BA58>], 'exits': [<src.model.entities.Exit.Exit object at 0x000001DBABD2BAC8>, <src.model.entities.Exit.Exit object at 0x000001DBABD2BB00>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x000001DBABD2BB38>}",False,True,"[3, 4]",1000,500,60
