,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
35,7,35,31.692307692307693,"[13, 13, 15, 16, 17, 17, 19, 19, 21, 30, 71, 75, 86]",87,51.0,"[21, 23, 45, 46, 69, 76, 77]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
36,7,36,25.555555555555557,"[15, 15, 17, 19, 26, 28, 32, 38, 40]",120,25.5,"[15, 36]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
37,7,37,24.923076923076923,"[14, 15, 18, 18, 19, 20, 21, 25, 29, 30, 33, 36, 46]",47,27.0,"[16, 16, 17, 27, 30, 40, 43]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
38,7,38,22.46153846153846,"[13, 15, 15, 16, 17, 19, 19, 21, 21, 23, 30, 37, 46]",49,32.142857142857146,"[14, 17, 18, 42, 42, 44, 48]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
39,7,39,19.76923076923077,"[13, 14, 14, 15, 17, 18, 18, 19, 20, 22, 23, 29, 35]",45,29.714285714285715,"[16, 16, 21, 33, 37, 41, 44]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
40,8,40,19.2,"[14, 16, 16, 19, 31]",120,18.0,"[15, 21]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
41,8,41,19.875,"[15, 16, 17, 18, 19, 21, 23, 30]",120,21.75,"[15, 19, 20, 33]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
42,8,42,25.0,"[14, 14, 17, 18, 33, 39, 40]",120,28.0,"[16, 30, 38]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
43,8,43,22.5,"[15, 15, 17, 17, 17, 20, 22, 24, 26, 29, 32, 36]",49,35.0,"[15, 19, 22, 41, 43, 45, 47, 48]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
44,8,44,19.333333333333332,"[13, 15, 15, 15, 17, 17, 17, 19, 20, 21, 30, 33]",50,37.5,"[20, 24, 36, 41, 42, 43, 45, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
45,9,45,21.90909090909091,"[14, 15, 16, 16, 17, 18, 18, 19, 22, 35, 51]",52,33.888888888888886,"[20, 21, 25, 27, 31, 39, 45, 48, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
46,9,46,19.363636363636363,"[14, 15, 16, 16, 18, 19, 20, 20, 22, 24, 29]",45,29.333333333333332,"[13, 17, 18, 21, 33, 36, 39, 43, 44]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
47,9,47,24.636363636363637,"[13, 15, 16, 18, 19, 19, 27, 30, 37, 38, 39]",45,31.22222222222222,"[14, 17, 29, 32, 34, 34, 36, 41, 44]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
48,9,48,19.727272727272727,"[14, 15, 16, 17, 19, 19, 20, 21, 23, 24, 29]",42,26.555555555555557,"[15, 17, 18, 21, 22, 33, 35, 37, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
49,9,49,22.727272727272727,"[14, 16, 16, 17, 18, 19, 20, 21, 33, 37, 39]",43,25.22222222222222,"[14, 15, 19, 21, 23, 23, 30, 40, 42]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
50,10,50,25.4,"[14, 14, 16, 16, 20, 23, 26, 31, 43, 51]",54,36.3,"[20, 24, 25, 28, 34, 38, 45, 47, 49, 53]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
51,10,51,20.714285714285715,"[14, 15, 16, 17, 20, 29, 34]",120,29.571428571428573,"[14, 18, 22, 36, 37, 39, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
52,10,52,22.8,"[14, 15, 15, 17, 20, 22, 23, 29, 36, 37]",53,37.3,"[16, 18, 19, 33, 40, 46, 48, 50, 51, 52]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
53,10,53,17.25,"[14, 14, 16, 17, 18, 18, 20, 21]",120,22.4,"[16, 19, 21, 26, 30]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
54,10,54,21.6,"[17, 17, 17, 19, 19, 21, 23, 25, 27, 31]",40,24.5,"[14, 15, 15, 19, 22, 24, 26, 34, 37, 39]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
55,11,55,23.77777777777778,"[16, 16, 17, 18, 19, 22, 27, 36, 43]",57,39.36363636363637,"[14, 15, 29, 35, 37, 45, 47, 50, 51, 54, 56]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
56,11,56,32.111111111111114,"[15, 17, 19, 29, 32, 33, 44, 48, 52]",57,35.63636363636363,"[15, 15, 26, 27, 29, 35, 39, 46, 50, 54, 56]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
57,11,57,25.333333333333332,"[14, 15, 17, 17, 18, 21, 28, 43, 55]",56,32.09090909090909,"[15, 16, 19, 19, 20, 31, 34, 46, 49, 51, 53]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
58,11,58,23.22222222222222,"[14, 15, 16, 17, 21, 24, 29, 36, 37]",55,39.09090909090909,"[14, 18, 31, 35, 39, 42, 45, 47, 52, 53, 54]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
59,11,59,19.833333333333332,"[15, 15, 17, 18, 21, 33]",120,25.0,"[18, 19, 38]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
60,12,60,20.375,"[13, 14, 16, 18, 20, 23, 28, 31]",42,27.5,"[16, 17, 19, 21, 25, 27, 29, 30, 31, 35, 39, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
61,12,61,21.0,"[14, 14, 14, 18, 20, 21, 30, 37]",47,28.0,"[16, 16, 16, 18, 19, 23, 25, 36, 38, 40, 43, 46]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
62,12,62,31.5,"[19, 20, 22, 31, 34, 38, 43, 45]",50,25.083333333333332,"[15, 15, 16, 17, 17, 18, 24, 26, 28, 29, 47, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
63,12,63,21.5,"[14, 17, 19, 19, 20, 22, 24, 37]",48,28.916666666666668,"[15, 16, 17, 18, 22, 23, 30, 35, 39, 41, 44, 47]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
64,12,64,16.666666666666668,"[14, 15, 16, 17, 18, 20]",120,18.75,"[16, 18, 19, 22]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
65,13,65,17.166666666666668,"[14, 15, 16, 17, 19, 22]",120,21.142857142857142,"[16, 18, 18, 20, 21, 24, 31]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
66,13,66,27.285714285714285,"[14, 19, 21, 21, 33, 39, 44]",58,35.15384615384615,"[15, 17, 19, 21, 26, 28, 30, 36, 49, 51, 53, 55, 57]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
67,13,67,23.857142857142858,"[14, 16, 18, 21, 25, 36, 37]",46,28.307692307692307,"[15, 16, 18, 20, 20, 22, 28, 30, 31, 39, 41, 43, 45]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
68,13,68,22.285714285714285,"[14, 16, 16, 18, 28, 30, 34]",43,25.846153846153847,"[14, 16, 18, 19, 20, 21, 22, 24, 26, 36, 38, 40, 42]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
69,13,69,20.714285714285715,"[14, 14, 19, 20, 21, 22, 35]",49,30.46153846153846,"[15, 16, 17, 18, 29, 29, 32, 33, 34, 38, 42, 45, 48]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
70,14,70,19.833333333333332,"[14, 15, 18, 19, 23, 30]",50,31.642857142857142,"[14, 16, 17, 17, 19, 21, 34, 37, 39, 40, 45, 47, 48, 49]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
71,14,71,18.8,"[14, 15, 16, 18, 31]",120,16.25,"[13, 16, 18, 18]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
72,14,72,18.833333333333332,"[14, 16, 16, 18, 18, 31]",46,26.642857142857142,"[14, 14, 16, 18, 20, 20, 22, 24, 26, 35, 38, 38, 43, 45]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
73,14,73,26.833333333333332,"[16, 21, 24, 29, 32, 39]",48,27.071428571428573,"[14, 14, 17, 18, 18, 20, 20, 22, 26, 35, 41, 43, 44, 47]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
74,14,74,18.5,"[15, 15, 17, 17, 19, 28]",43,25.714285714285715,"[13, 15, 17, 19, 19, 21, 21, 23, 25, 34, 35, 36, 40, 42]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
75,15,75,23.4,"[17, 18, 19, 20, 43]",120,28.625,"[14, 16, 18, 29, 35, 37, 39, 41]","{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0318E6A0>, <src.model.entities.Exit.Exit object at 0x0318E4D8>, <src.model.entities.Exit.Exit object at 0x0343B2F8>, <src.model.entities.Exit.Exit object at 0x1134F6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x1134F7C0>}",False,True,"[3, 4]",500,500,20
